Image Name,Predicted Class
506_2022_7.tif,2
243_2022_9.tif,0
108_2022_10.tif,1
178_2022_11.tif,2
33_2022_9.tif,1
74_2022_11.tif,1
426_2023_3.tif,1
110_2022_7.tif,1
355_2023_0.tif,0
178_2023_3.tif,2
373_2022_4.tif,1
421_2022_5.tif,1
499_2022_8.tif,2
447_2023_1.tif,2
422_2023_0.tif,0
138_2023_2.tif,1
507_2022_6.tif,0
347_2022_11.tif,2
475_2023_0.tif,0
122_2023_1.tif,1
35_2022_8.tif,2
497_2022_9.tif,1
427_2022_4.tif,1
102_2023_3.tif,1
325_2022_10.tif,1
59_2022_7.tif,1
397_2022_5.tif,0
556_2022_10.tif,2
176_2022_11.tif,1
337_2023_1.tif,1
336_2022_10.tif,1
32_2022_7.tif,0
568_2023_2.tif,0
361_2022_10.tif,2
58_2022_7.tif,1
18_2022_5.tif,0
174_2022_10.tif,1
187_2022_10.tif,0
516_2023_2.tif,1
349_2022_6.tif,1
357_2022_8.tif,1
383_2023_3.tif,1
316_2022_5.tif,0
152_2022_11.tif,0
285_2023_0.tif,2
103_2022_8.tif,0
256_2022_4.tif,1
297_2022_5.tif,2
115_2022_11.tif,1
405_2022_7.tif,1
411_2022_8.tif,1
270_2023_1.tif,1
34_2023_3.tif,1
391_2023_2.tif,1
363_2023_2.tif,0
276_2022_8.tif,2
479_2022_7.tif,0
470_2022_5.tif,1
119_2023_2.tif,1
225_2022_4.tif,0
356_2022_6.tif,1
225_2022_9.tif,0
487_2022_7.tif,0
564_2022_10.tif,2
113_2022_9.tif,2
371_2022_9.tif,1
175_2023_0.tif,1
418_2022_6.tif,1
28_2022_8.tif,2
451_2022_11.tif,1
245_2022_11.tif,0
526_2022_7.tif,0
502_2022_4.tif,0
109_2022_9.tif,1
401_2022_7.tif,2
76_2022_11.tif,1
310_2023_2.tif,1
3_2022_7.tif,0
13_2022_10.tif,1
92_2022_8.tif,1
537_2022_11.tif,2
250_2022_6.tif,1
398_2023_2.tif,1
162_2022_10.tif,2
341_2022_9.tif,2
153_2023_1.tif,1
232_2023_2.tif,0
282_2022_9.tif,1
323_2023_0.tif,0
318_2023_3.tif,2
351_2022_6.tif,2
502_2023_1.tif,0
73_2023_3.tif,2
564_2022_9.tif,2
75_2022_4.tif,1
504_2023_1.tif,1
427_2023_0.tif,1
78_2022_8.tif,1
403_2022_11.tif,2
324_2023_1.tif,2
43_2022_11.tif,2
272_2022_4.tif,2
223_2023_3.tif,1
36_2023_1.tif,1
476_2023_0.tif,2
157_2022_5.tif,0
414_2022_5.tif,0
38_2023_3.tif,2
43_2022_8.tif,2
457_2023_0.tif,1
115_2023_0.tif,1
177_2023_1.tif,2
197_2022_11.tif,1
468_2023_1.tif,0
102_2023_0.tif,1
164_2022_8.tif,2
253_2023_0.tif,0
66_2023_3.tif,2
421_2023_1.tif,0
352_2022_5.tif,2
316_2023_0.tif,0
538_2023_0.tif,2
354_2022_6.tif,1
423_2022_6.tif,2
183_2022_10.tif,1
506_2022_5.tif,2
128_2022_5.tif,1
53_2023_1.tif,0
290_2022_8.tif,2
257_2023_0.tif,2
41_2022_6.tif,2
456_2022_10.tif,2
107_2023_2.tif,0
556_2022_7.tif,2
262_2022_10.tif,2
439_2022_4.tif,1
354_2022_9.tif,1
291_2022_8.tif,0
112_2023_2.tif,0
4_2023_3.tif,1
23_2023_1.tif,1
231_2022_7.tif,1
263_2022_6.tif,2
444_2023_3.tif,2
172_2022_4.tif,0
14_2023_2.tif,1
186_2023_2.tif,1
343_2022_4.tif,1
451_2022_8.tif,1
16_2023_3.tif,2
474_2023_3.tif,1
77_2022_11.tif,0
43_2022_4.tif,2
517_2022_5.tif,2
448_2023_2.tif,0
454_2023_3.tif,1
81_2022_6.tif,0
125_2022_11.tif,1
315_2023_2.tif,1
556_2023_0.tif,2
402_2022_4.tif,1
423_2022_5.tif,2
287_2023_0.tif,1
536_2022_6.tif,1
515_2022_4.tif,0
62_2022_6.tif,1
387_2022_5.tif,1
294_2022_5.tif,0
232_2023_3.tif,0
168_2022_4.tif,0
119_2022_11.tif,1
248_2023_2.tif,1
17_2022_8.tif,0
28_2022_10.tif,2
332_2022_6.tif,2
199_2022_4.tif,0
497_2022_5.tif,1
112_2022_5.tif,0
432_2022_11.tif,1
180_2022_6.tif,2
91_2022_9.tif,0
287_2022_6.tif,1
379_2022_5.tif,2
544_2022_5.tif,0
248_2023_3.tif,1
372_2023_2.tif,2
466_2022_8.tif,2
307_2022_7.tif,0
328_2022_10.tif,2
400_2022_10.tif,1
384_2022_10.tif,1
550_2022_5.tif,2
465_2022_10.tif,1
140_2023_3.tif,1
109_2022_8.tif,1
536_2022_4.tif,1
297_2022_10.tif,2
169_2022_10.tif,2
502_2023_3.tif,0
24_2022_11.tif,0
507_2022_5.tif,0
217_2022_10.tif,2
29_2022_10.tif,2
540_2022_7.tif,1
332_2022_10.tif,2
164_2022_6.tif,2
182_2022_7.tif,2
120_2022_4.tif,1
312_2022_4.tif,1
480_2022_9.tif,1
195_2022_10.tif,1
486_2023_3.tif,1
471_2023_0.tif,2
476_2022_9.tif,2
237_2022_9.tif,0
13_2022_6.tif,1
503_2023_3.tif,1
325_2022_4.tif,1
441_2022_4.tif,2
420_2022_10.tif,2
397_2023_2.tif,0
277_2022_9.tif,1
285_2022_8.tif,2
354_2022_4.tif,1
135_2023_2.tif,1
494_2022_8.tif,2
489_2023_0.tif,0
527_2022_5.tif,0
519_2023_1.tif,2
349_2023_1.tif,1
183_2023_2.tif,1
34_2023_1.tif,1
467_2022_11.tif,1
346_2022_5.tif,1
399_2022_10.tif,1
184_2023_3.tif,0
27_2023_2.tif,2
24_2023_1.tif,0
180_2022_8.tif,2
297_2023_2.tif,2
361_2022_11.tif,2
516_2023_3.tif,1
514_2022_7.tif,2
295_2022_11.tif,1
244_2023_2.tif,1
385_2022_4.tif,2
429_2022_10.tif,0
109_2023_3.tif,1
170_2022_7.tif,2
567_2022_7.tif,0
407_2022_5.tif,0
407_2023_2.tif,0
401_2023_1.tif,2
113_2023_1.tif,2
180_2023_1.tif,2
269_2022_6.tif,1
55_2023_2.tif,1
420_2022_4.tif,2
157_2022_9.tif,0
57_2022_4.tif,2
22_2022_8.tif,2
25_2022_6.tif,1
111_2023_3.tif,1
211_2022_8.tif,0
396_2022_4.tif,1
407_2022_11.tif,0
73_2023_0.tif,2
182_2023_3.tif,2
513_2022_6.tif,0
351_2023_3.tif,2
292_2022_10.tif,0
319_2023_0.tif,1
20_2023_2.tif,1
141_2023_1.tif,0
292_2022_6.tif,0
267_2022_5.tif,1
446_2023_0.tif,2
567_2022_6.tif,0
176_2023_2.tif,1
349_2022_8.tif,1
219_2022_7.tif,0
378_2023_3.tif,1
511_2023_3.tif,2
76_2022_10.tif,1
409_2022_11.tif,1
511_2022_9.tif,2
320_2023_2.tif,0
287_2022_8.tif,1
209_2022_6.tif,1
377_2023_3.tif,0
227_2022_9.tif,1
125_2022_9.tif,1
94_2022_11.tif,1
288_2022_8.tif,2
270_2022_6.tif,1
543_2022_10.tif,1
339_2023_3.tif,1
23_2023_2.tif,1
85_2023_1.tif,2
160_2022_5.tif,2
408_2022_11.tif,1
161_2023_3.tif,1
94_2023_2.tif,1
51_2023_1.tif,0
533_2022_8.tif,0
435_2023_2.tif,0
59_2022_4.tif,1
424_2022_9.tif,0
478_2022_7.tif,1
162_2022_4.tif,2
67_2023_2.tif,1
436_2023_0.tif,2
247_2022_9.tif,1
143_2022_9.tif,0
135_2023_3.tif,1
220_2022_11.tif,0
108_2022_11.tif,1
89_2022_11.tif,1
555_2023_2.tif,0
409_2023_1.tif,1
555_2022_7.tif,0
191_2022_9.tif,2
25_2023_3.tif,0
541_2022_7.tif,2
214_2022_4.tif,1
225_2022_6.tif,0
545_2023_3.tif,1
415_2023_1.tif,1
57_2022_7.tif,2
439_2022_10.tif,0
568_2022_11.tif,0
279_2023_2.tif,1
532_2023_2.tif,1
455_2022_4.tif,1
478_2022_6.tif,1
524_2023_1.tif,1
320_2022_6.tif,0
349_2022_10.tif,1
159_2022_7.tif,0
308_2022_5.tif,1
515_2022_5.tif,0
290_2023_0.tif,2
226_2022_11.tif,2
463_2022_5.tif,1
373_2022_5.tif,1
550_2023_1.tif,1
484_2023_0.tif,0
217_2023_2.tif,2
197_2023_3.tif,1
232_2023_1.tif,0
420_2022_8.tif,2
566_2022_9.tif,0
388_2023_0.tif,0
94_2023_1.tif,1
272_2023_3.tif,2
542_2022_11.tif,0
427_2022_6.tif,1
93_2022_11.tif,1
54_2022_6.tif,2
40_2023_2.tif,1
305_2023_1.tif,1
212_2022_5.tif,1
377_2023_1.tif,0
170_2022_11.tif,1
374_2022_11.tif,2
207_2022_9.tif,0
396_2023_1.tif,1
76_2022_4.tif,1
69_2023_0.tif,0
240_2023_3.tif,2
159_2022_5.tif,0
118_2022_7.tif,2
234_2022_7.tif,2
517_2023_3.tif,2
137_2022_9.tif,2
106_2022_5.tif,2
240_2023_1.tif,2
433_2022_11.tif,2
297_2022_9.tif,2
8_2023_3.tif,1
12_2022_5.tif,0
265_2022_8.tif,1
268_2022_11.tif,0
523_2022_11.tif,2
542_2023_0.tif,0
117_2022_6.tif,1
56_2022_5.tif,1
504_2022_5.tif,1
67_2022_5.tif,1
230_2023_0.tif,0
472_2022_11.tif,2
469_2023_0.tif,2
458_2023_2.tif,2
557_2023_0.tif,0
228_2022_5.tif,0
34_2022_7.tif,1
526_2023_1.tif,0
404_2022_8.tif,0
131_2022_11.tif,0
44_2022_10.tif,2
470_2022_10.tif,2
191_2022_7.tif,2
321_2023_3.tif,2
375_2022_7.tif,1
538_2023_1.tif,2
440_2023_2.tif,1
52_2022_11.tif,1
64_2023_1.tif,0
107_2022_5.tif,0
426_2022_11.tif,1
110_2022_10.tif,1
95_2022_7.tif,1
235_2022_10.tif,1
237_2022_6.tif,0
39_2022_6.tif,2
158_2023_1.tif,1
328_2023_3.tif,0
175_2022_5.tif,1
102_2022_7.tif,1
406_2022_5.tif,0
253_2022_4.tif,0
218_2022_6.tif,1
79_2023_2.tif,0
350_2023_0.tif,0
205_2023_3.tif,0
248_2022_4.tif,1
210_2022_8.tif,2
259_2022_11.tif,2
511_2022_10.tif,2
543_2023_3.tif,1
366_2023_1.tif,1
49_2022_7.tif,2
193_2022_10.tif,2
231_2023_3.tif,1
75_2022_9.tif,1
395_2022_4.tif,0
223_2022_9.tif,1
188_2023_0.tif,0
472_2023_1.tif,2
233_2023_0.tif,0
278_2023_1.tif,2
119_2023_0.tif,1
366_2023_2.tif,1
437_2022_9.tif,1
55_2022_10.tif,1
530_2022_6.tif,0
302_2023_1.tif,1
361_2023_1.tif,2
135_2023_1.tif,1
516_2022_10.tif,1
419_2023_0.tif,2
266_2023_1.tif,1
91_2022_7.tif,0
477_2023_1.tif,1
547_2022_4.tif,1
383_2022_11.tif,1
203_2023_3.tif,1
471_2022_11.tif,2
145_2022_8.tif,2
395_2022_7.tif,0
437_2022_11.tif,1
163_2023_1.tif,1
49_2022_10.tif,2
410_2022_6.tif,0
467_2022_4.tif,1
116_2022_9.tif,0
481_2022_8.tif,0
92_2023_2.tif,1
430_2023_2.tif,2
7_2023_3.tif,1
38_2022_6.tif,2
12_2023_2.tif,0
512_2022_7.tif,2
88_2022_6.tif,1
375_2023_3.tif,1
428_2022_6.tif,1
76_2022_7.tif,1
284_2023_2.tif,0
423_2023_3.tif,2
419_2022_10.tif,2
185_2022_7.tif,0
173_2022_5.tif,1
374_2023_0.tif,2
239_2023_1.tif,2
329_2022_10.tif,1
404_2022_5.tif,0
80_2023_1.tif,1
565_2022_7.tif,1
62_2022_10.tif,1
490_2022_11.tif,0
313_2022_5.tif,1
408_2023_2.tif,1
304_2022_5.tif,1
468_2023_3.tif,1
195_2023_1.tif,1
178_2022_6.tif,2
438_2022_11.tif,1
322_2023_1.tif,1
117_2022_8.tif,1
52_2022_6.tif,1
561_2022_4.tif,2
416_2022_11.tif,1
566_2022_11.tif,0
231_2022_10.tif,1
101_2022_9.tif,1
546_2022_7.tif,1
533_2022_11.tif,0
316_2023_2.tif,0
121_2022_8.tif,0
104_2022_5.tif,1
501_2022_7.tif,1
33_2022_8.tif,1
355_2022_4.tif,0
150_2022_11.tif,0
566_2023_2.tif,0
501_2022_11.tif,1
169_2023_1.tif,2
413_2023_2.tif,1
327_2023_2.tif,0
159_2023_1.tif,0
73_2022_4.tif,2
86_2022_8.tif,2
277_2022_11.tif,1
124_2022_11.tif,0
24_2022_5.tif,0
192_2023_2.tif,2
289_2023_1.tif,0
40_2022_6.tif,1
380_2023_2.tif,1
309_2022_5.tif,2
395_2022_6.tif,0
16_2022_9.tif,2
492_2023_1.tif,1
477_2023_0.tif,0
260_2022_7.tif,1
485_2023_0.tif,0
317_2022_7.tif,0
204_2023_3.tif,0
370_2022_6.tif,2
388_2023_1.tif,0
397_2022_4.tif,0
93_2023_0.tif,1
140_2022_4.tif,1
186_2022_9.tif,2
539_2022_6.tif,0
68_2023_3.tif,0
32_2022_11.tif,0
128_2023_2.tif,1
459_2022_10.tif,1
215_2023_2.tif,1
354_2023_2.tif,1
281_2022_4.tif,2
544_2022_10.tif,0
544_2022_7.tif,0
507_2022_9.tif,0
47_2022_11.tif,2
385_2022_5.tif,2
285_2023_2.tif,2
62_2022_11.tif,1
288_2023_3.tif,2
41_2023_1.tif,2
196_2023_3.tif,2
174_2022_4.tif,1
275_2023_0.tif,0
327_2022_9.tif,0
299_2022_4.tif,2
287_2023_3.tif,1
383_2022_8.tif,1
90_2022_6.tif,1
466_2022_7.tif,2
60_2022_6.tif,0
120_2022_5.tif,1
411_2022_11.tif,1
35_2022_11.tif,2
461_2022_5.tif,2
460_2023_2.tif,0
157_2023_2.tif,0
241_2023_2.tif,2
269_2023_0.tif,1
163_2022_4.tif,1
104_2022_9.tif,1
275_2022_5.tif,0
510_2023_3.tif,1
151_2022_7.tif,1
226_2022_6.tif,1
45_2023_2.tif,1
359_2022_10.tif,1
89_2022_4.tif,1
362_2022_10.tif,1
445_2022_10.tif,1
95_2023_0.tif,1
278_2023_3.tif,2
445_2022_4.tif,1
47_2022_7.tif,2
24_2022_6.tif,0
368_2022_10.tif,0
94_2022_8.tif,1
527_2023_3.tif,0
180_2022_9.tif,2
201_2022_6.tif,0
84_2022_7.tif,0
455_2023_0.tif,1
189_2022_8.tif,0
84_2022_5.tif,0
150_2023_3.tif,0
157_2022_6.tif,0
398_2022_11.tif,2
85_2022_7.tif,2
343_2023_3.tif,1
71_2023_3.tif,1
298_2022_9.tif,1
400_2023_0.tif,1
562_2022_6.tif,0
502_2022_5.tif,0
434_2022_6.tif,2
10_2022_4.tif,1
222_2023_1.tif,0
517_2022_6.tif,2
426_2023_0.tif,1
531_2022_5.tif,1
373_2023_3.tif,1
285_2022_10.tif,2
71_2022_5.tif,1
270_2022_11.tif,1
495_2022_6.tif,0
499_2022_7.tif,2
433_2023_1.tif,2
332_2023_3.tif,2
393_2023_2.tif,0
66_2022_10.tif,2
43_2023_1.tif,2
243_2023_2.tif,0
446_2022_6.tif,2
259_2022_4.tif,1
520_2022_9.tif,2
330_2022_6.tif,1
112_2022_7.tif,0
447_2022_5.tif,1
327_2022_10.tif,0
300_2023_1.tif,1
364_2023_0.tif,1
138_2022_6.tif,1
149_2022_6.tif,2
305_2023_2.tif,1
476_2022_5.tif,2
371_2023_0.tif,1
253_2022_5.tif,0
318_2023_0.tif,2
88_2022_4.tif,1
221_2022_7.tif,0
498_2022_9.tif,1
71_2022_6.tif,1
527_2023_1.tif,0
215_2022_5.tif,1
325_2022_8.tif,1
361_2022_9.tif,2
139_2023_0.tif,0
158_2022_8.tif,1
189_2023_3.tif,0
14_2023_0.tif,1
27_2023_1.tif,2
283_2022_4.tif,1
488_2023_1.tif,1
250_2022_7.tif,2
524_2023_3.tif,1
304_2022_10.tif,0
534_2022_6.tif,1
80_2022_10.tif,1
243_2022_10.tif,0
188_2023_2.tif,0
449_2022_10.tif,1
345_2023_1.tif,0
424_2023_0.tif,0
206_2022_7.tif,0
152_2023_3.tif,0
289_2022_10.tif,0
170_2023_0.tif,2
342_2023_0.tif,1
313_2023_3.tif,1
362_2022_7.tif,1
336_2023_0.tif,1
331_2023_1.tif,2
354_2023_1.tif,1
211_2022_9.tif,0
164_2023_0.tif,0
124_2022_4.tif,1
189_2022_5.tif,0
78_2022_11.tif,1
359_2022_7.tif,1
27_2022_10.tif,2
536_2023_0.tif,1
420_2022_7.tif,2
290_2022_9.tif,2
474_2023_0.tif,1
76_2022_6.tif,1
432_2022_4.tif,1
12_2022_9.tif,0
120_2022_7.tif,1
465_2023_1.tif,1
306_2022_11.tif,2
195_2023_0.tif,1
389_2022_8.tif,2
492_2022_7.tif,1
144_2022_11.tif,1
127_2022_4.tif,0
374_2022_5.tif,2
189_2023_2.tif,0
437_2022_4.tif,1
12_2022_10.tif,0
214_2022_11.tif,1
106_2022_9.tif,2
102_2022_11.tif,1
285_2022_6.tif,2
56_2022_10.tif,1
248_2022_9.tif,1
138_2022_7.tif,1
265_2023_3.tif,1
358_2023_1.tif,1
524_2022_9.tif,1
523_2022_4.tif,1
543_2022_5.tif,1
471_2023_2.tif,2
485_2022_10.tif,0
370_2022_7.tif,1
496_2022_9.tif,2
448_2023_1.tif,0
449_2022_4.tif,1
55_2022_8.tif,1
33_2023_3.tif,1
68_2022_4.tif,0
335_2022_9.tif,0
384_2022_11.tif,1
279_2022_6.tif,1
541_2022_10.tif,1
327_2022_8.tif,0
57_2023_3.tif,2
443_2023_3.tif,1
4_2022_6.tif,1
441_2023_1.tif,2
400_2023_2.tif,1
532_2022_6.tif,1
15_2022_7.tif,2
4_2023_2.tif,1
140_2022_9.tif,1
524_2022_10.tif,1
444_2023_0.tif,2
107_2022_4.tif,0
406_2022_8.tif,0
216_2022_8.tif,1
135_2022_9.tif,1
320_2022_9.tif,0
66_2022_8.tif,2
564_2023_0.tif,2
60_2023_3.tif,0
209_2022_7.tif,1
110_2023_2.tif,1
246_2022_10.tif,0
502_2022_9.tif,0
229_2023_0.tif,0
281_2022_8.tif,2
369_2023_3.tif,1
206_2023_1.tif,0
105_2023_2.tif,2
568_2022_10.tif,0
497_2022_6.tif,1
127_2022_10.tif,0
180_2023_0.tif,2
402_2022_5.tif,1
19_2022_6.tif,1
294_2022_4.tif,0
323_2022_10.tif,0
436_2022_9.tif,2
344_2023_1.tif,1
52_2023_2.tif,1
392_2022_9.tif,1
299_2022_11.tif,2
304_2023_3.tif,1
465_2022_11.tif,1
435_2022_4.tif,0
364_2023_1.tif,1
500_2023_0.tif,2
547_2023_1.tif,1
436_2022_4.tif,2
543_2022_4.tif,1
1_2022_8.tif,1
507_2022_7.tif,0
381_2023_0.tif,1
2_2022_6.tif,1
258_2022_4.tif,0
540_2022_11.tif,1
174_2022_7.tif,1
300_2022_7.tif,1
2_2023_3.tif,1
251_2022_9.tif,0
32_2022_8.tif,0
268_2022_6.tif,0
519_2022_7.tif,2
287_2022_10.tif,1
300_2022_9.tif,1
492_2022_10.tif,1
359_2023_1.tif,1
378_2022_6.tif,1
212_2022_4.tif,1
181_2022_7.tif,0
366_2023_0.tif,1
560_2022_6.tif,2
12_2022_6.tif,1
27_2023_0.tif,2
55_2023_1.tif,1
318_2022_4.tif,2
210_2022_6.tif,2
258_2022_7.tif,0
132_2023_1.tif,2
548_2023_0.tif,1
531_2022_7.tif,1
179_2022_7.tif,0
513_2022_5.tif,0
342_2022_4.tif,1
60_2022_5.tif,0
124_2022_10.tif,0
318_2022_7.tif,2
45_2022_5.tif,1
3_2022_5.tif,0
412_2022_10.tif,0
413_2022_6.tif,1
540_2023_1.tif,1
260_2022_9.tif,1
430_2022_6.tif,2
113_2022_8.tif,2
5_2022_5.tif,0
297_2022_4.tif,2
189_2022_10.tif,0
282_2022_11.tif,1
451_2022_5.tif,1
353_2022_6.tif,1
148_2022_10.tif,0
544_2022_9.tif,0
202_2023_0.tif,0
419_2022_11.tif,2
145_2022_4.tif,2
49_2022_11.tif,2
470_2023_2.tif,1
58_2023_2.tif,1
125_2022_7.tif,1
168_2022_9.tif,0
132_2023_2.tif,2
502_2023_0.tif,0
491_2023_3.tif,2
217_2023_1.tif,2
381_2023_3.tif,1
44_2023_1.tif,2
90_2022_10.tif,1
135_2022_8.tif,1
408_2023_1.tif,1
513_2022_11.tif,0
363_2022_5.tif,0
118_2023_2.tif,2
461_2023_3.tif,2
222_2023_2.tif,0
123_2023_2.tif,1
504_2022_11.tif,1
32_2022_6.tif,0
469_2023_2.tif,2
373_2022_7.tif,1
486_2022_9.tif,1
159_2022_11.tif,0
389_2022_9.tif,2
94_2022_9.tif,1
78_2023_2.tif,1
565_2022_10.tif,0
341_2023_3.tif,2
460_2022_6.tif,0
548_2022_6.tif,1
421_2023_3.tif,0
470_2022_9.tif,2
507_2022_11.tif,0
471_2022_5.tif,2
244_2023_3.tif,1
373_2022_6.tif,1
529_2022_11.tif,0
308_2022_9.tif,1
112_2022_10.tif,0
554_2022_6.tif,0
341_2023_1.tif,2
127_2023_0.tif,0
393_2023_0.tif,0
250_2022_11.tif,2
76_2023_0.tif,1
109_2022_4.tif,1
238_2023_2.tif,0
439_2023_0.tif,0
388_2022_6.tif,0
244_2022_11.tif,1
333_2022_8.tif,0
378_2022_9.tif,1
214_2023_3.tif,1
508_2023_3.tif,0
446_2022_11.tif,2
312_2023_0.tif,1
46_2022_4.tif,1
423_2022_8.tif,2
392_2022_6.tif,1
254_2022_9.tif,0
93_2023_3.tif,1
388_2022_8.tif,0
563_2022_6.tif,0
289_2022_11.tif,0
327_2022_11.tif,0
170_2022_6.tif,2
82_2022_6.tif,1
218_2023_3.tif,1
173_2023_2.tif,1
444_2022_11.tif,2
455_2023_2.tif,1
382_2023_0.tif,2
35_2022_4.tif,2
481_2023_0.tif,0
491_2022_11.tif,2
153_2023_0.tif,1
124_2023_2.tif,1
123_2022_7.tif,1
203_2022_8.tif,1
452_2022_4.tif,1
164_2022_9.tif,2
300_2022_10.tif,1
372_2023_1.tif,2
9_2022_7.tif,2
15_2022_11.tif,2
100_2022_11.tif,2
79_2023_0.tif,0
53_2022_5.tif,0
80_2023_2.tif,1
502_2022_11.tif,0
390_2022_6.tif,0
82_2022_8.tif,1
474_2022_10.tif,1
177_2022_11.tif,1
208_2022_5.tif,0
460_2022_11.tif,0
544_2023_1.tif,0
450_2022_8.tif,0
218_2022_7.tif,1
567_2022_5.tif,0
476_2023_1.tif,2
235_2022_11.tif,1
88_2023_1.tif,1
180_2022_7.tif,2
293_2023_1.tif,0
110_2023_1.tif,1
444_2023_2.tif,2
372_2022_7.tif,1
448_2022_11.tif,0
364_2022_11.tif,1
48_2022_8.tif,0
552_2023_2.tif,1
26_2022_6.tif,2
559_2022_10.tif,0
124_2023_0.tif,1
101_2023_1.tif,1
262_2023_1.tif,2
358_2022_8.tif,1
503_2022_9.tif,1
113_2022_7.tif,2
245_2022_6.tif,0
478_2022_9.tif,1
314_2022_9.tif,2
65_2022_5.tif,2
121_2023_2.tif,0
560_2023_3.tif,2
565_2022_5.tif,1
219_2022_5.tif,0
458_2023_0.tif,2
390_2022_7.tif,0
130_2023_2.tif,0
97_2023_1.tif,0
58_2023_3.tif,1
30_2023_0.tif,2
87_2023_3.tif,0
18_2022_11.tif,0
241_2022_10.tif,2
102_2023_1.tif,1
459_2022_7.tif,1
213_2023_2.tif,0
78_2023_3.tif,1
41_2023_2.tif,2
493_2022_6.tif,0
123_2022_9.tif,1
396_2022_11.tif,1
184_2023_0.tif,0
351_2022_9.tif,2
353_2023_0.tif,1
365_2022_6.tif,1
64_2023_2.tif,0
509_2023_3.tif,1
23_2022_11.tif,1
146_2022_7.tif,0
528_2022_4.tif,0
539_2023_1.tif,0
29_2022_7.tif,2
370_2023_0.tif,1
59_2023_1.tif,1
395_2022_9.tif,0
483_2022_4.tif,0
130_2022_8.tif,0
330_2022_11.tif,1
434_2023_1.tif,2
53_2022_4.tif,0
187_2023_0.tif,0
169_2022_7.tif,2
399_2023_3.tif,1
79_2023_3.tif,1
243_2023_0.tif,0
292_2022_8.tif,0
167_2023_2.tif,0
421_2022_4.tif,1
511_2022_11.tif,2
396_2022_7.tif,1
336_2022_4.tif,1
110_2022_4.tif,1
314_2023_3.tif,2
418_2023_1.tif,1
84_2022_9.tif,0
419_2022_7.tif,2
512_2023_1.tif,2
445_2023_2.tif,1
415_2022_5.tif,1
77_2023_2.tif,0
321_2022_5.tif,2
339_2022_9.tif,1
16_2022_6.tif,2
557_2022_4.tif,0
449_2022_5.tif,1
266_2023_2.tif,1
399_2022_11.tif,1
484_2022_5.tif,0
385_2023_1.tif,1
408_2022_9.tif,1
263_2022_11.tif,2
443_2022_5.tif,1
251_2022_11.tif,0
319_2022_10.tif,1
472_2022_9.tif,2
260_2022_8.tif,1
220_2023_3.tif,0
204_2022_6.tif,0
14_2022_5.tif,1
512_2022_11.tif,2
70_2022_4.tif,1
261_2022_11.tif,2
547_2022_10.tif,1
455_2022_11.tif,1
499_2022_6.tif,2
2_2022_8.tif,1
393_2022_9.tif,0
318_2022_9.tif,2
133_2022_6.tif,1
379_2023_3.tif,2
20_2022_7.tif,1
10_2022_10.tif,2
247_2023_2.tif,1
268_2023_3.tif,0
183_2023_3.tif,1
244_2023_1.tif,1
488_2022_4.tif,1
324_2022_5.tif,2
303_2022_11.tif,2
224_2023_2.tif,1
264_2022_6.tif,0
340_2022_6.tif,1
358_2023_3.tif,1
473_2022_7.tif,1
466_2022_6.tif,2
331_2022_5.tif,2
462_2022_11.tif,0
412_2022_11.tif,0
341_2023_0.tif,2
417_2022_11.tif,1
441_2022_5.tif,2
227_2022_11.tif,1
293_2023_3.tif,0
102_2022_10.tif,1
29_2023_1.tif,2
30_2022_11.tif,2
46_2023_0.tif,0
244_2022_6.tif,1
22_2022_4.tif,2
127_2022_7.tif,0
528_2022_8.tif,0
549_2022_11.tif,0
391_2022_9.tif,1
298_2023_3.tif,1
9_2022_8.tif,2
22_2022_6.tif,2
273_2022_4.tif,0
47_2023_2.tif,2
301_2023_0.tif,2
224_2022_4.tif,1
400_2022_4.tif,1
337_2023_0.tif,1
224_2023_1.tif,1
252_2022_7.tif,0
91_2022_5.tif,0
85_2022_9.tif,2
83_2023_0.tif,2
331_2022_8.tif,2
203_2022_10.tif,1
428_2023_2.tif,1
170_2022_10.tif,1
536_2022_11.tif,1
397_2022_9.tif,0
137_2022_11.tif,2
528_2022_9.tif,0
302_2022_7.tif,1
80_2022_9.tif,1
11_2023_3.tif,2
438_2022_10.tif,1
63_2022_4.tif,0
364_2023_2.tif,1
486_2022_10.tif,1
491_2022_10.tif,2
560_2022_8.tif,2
104_2023_3.tif,1
315_2022_11.tif,1
381_2023_1.tif,1
366_2022_5.tif,1
204_2022_8.tif,0
17_2022_6.tif,0
298_2022_10.tif,1
309_2022_9.tif,2
55_2022_11.tif,1
128_2022_6.tif,1
197_2022_8.tif,1
136_2022_6.tif,1
61_2022_5.tif,1
198_2022_8.tif,2
550_2022_7.tif,2
228_2022_10.tif,0
341_2022_11.tif,2
136_2023_2.tif,1
279_2022_9.tif,1
103_2023_1.tif,0
311_2022_6.tif,1
362_2023_3.tif,1
467_2023_3.tif,1
240_2022_4.tif,2
258_2022_5.tif,0
377_2022_5.tif,1
206_2023_2.tif,0
39_2023_0.tif,2
428_2022_8.tif,1
151_2023_3.tif,1
279_2022_4.tif,1
415_2022_11.tif,1
242_2022_8.tif,1
280_2022_8.tif,2
18_2023_2.tif,0
500_2023_3.tif,2
487_2022_4.tif,0
174_2022_6.tif,1
356_2022_9.tif,1
525_2023_0.tif,2
31_2022_6.tif,0
31_2023_0.tif,0
354_2023_0.tif,1
471_2022_8.tif,2
